file_id,text_preview,source_type,persona_id,tsne_x,tsne_y,umap_x,umap_y,original_filename,score_stance,score_Comprehensive_Analyst,score_Historically_Focused,score_Technique_and_Style_Focused,score_Theory_and_Comparison_Focused,score_General_Descriptive_Profile,proportion_Comprehensive_Analyst,proportion_Historically_Focused,proportion_Technique_and_Style_Focused,proportion_Theory_and_Comparison_Focused,proportion_General_Descriptive_Profile,primary_profile_by_proportion,primary_profile_or_status
苏利文（Sullivan）_山川悠远 中国山水画艺术\1_中国山水画的欣赏特质.txt,"“几乎可以肯定，当读者翻阅本书中的绘画作品时，会留下很愉悦的第一印象。但看印度雕刻或17世纪法兰德斯绘画的印刷品，却未必会有同样的感觉。中国山水画那种自然生动、宁静平和的气氛，在其他文明的艺术中是不常见的。”
“认为绘画作品的美部分地取决于绘画的题材，这在现代西方人看来，显然是功利主义的。可在中国和其他东方艺术中，这却是事实。因为中国人认为，绘画的主题和表现形式互不可分，它们共同表达对物质世界无所...",human_expert,human_expert,-9.255847,-5.388146,-0.10434173,8.221515,,0.130945086479187,0.0,0.0,0.07805205305271289,0.0,0.10887894881042567,0.0,0.0,0.41754472117930796,0.0,0.582455278820692,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.1_中国早期艺术中韵律感的表现及其对山水画的基础作用.txt,"“在中国最早的山水画问世之前，久已存在着有节奏的韵律，那是中国画的基础。它们使石器时代后期装饰彩陶的旋涡纹充满了生气（图9），使商代青铜彝器上布满的诡谲形象具有了活力（图10），也给周代玉龙上环绕的圈纹，汉代的漆绘（图11）镜面和丝织品以影响。”
“从所有这些艺术品中，我们发现了一条生命的线，它随着工匠手臂的自然运动而流动起来。只有亲手去摹制这些图样，你才会发现：要摹得成功，你的手臂就必须要自由灵...",human_expert,human_expert,8.527393,7.8227153,10.466888,2.2979126,,0.5373695492744446,0.5252761657421405,0.6135976910591125,0.4420418556268308,0.0,0.6189486024213984,0.23877662008353484,0.2789252441240203,0.20094050921366752,0.0,0.2813576265787773,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.2_汉代绘画中山水作为故事背景的初步尝试和局限.txt,"“和罗马的湿壁画相似的一点，是最初的中国山水画仅仅做了故事或传说的背景。宫廷画室的画工们主要凭着想象，在画前代的儒贤、忠臣、孝子、烈女以及他们反面的人物的肖像，作为宫妃和朝臣的榜样和训诫。山水很少起什么作用。”
“在全都毁了的宫殿和祖庙里，那些描绘神像和圣贤的壁画显然也不会有大量的山水画。”
“请注意，在赋中所写的宫殿墙壁上，不是画的山峦海波，这个时代尚未到来，但它们却蕴含了这样的精神。汉代辞赋家...",human_expert,human_expert,2.4824054,3.0050404,6.930298,6.090701,,0.1409646421670913,0.0,0.531635688410865,0.34822452597173986,0.3892993927001953,0.31391229666769505,0.0,0.3358253577436082,0.21996759916384873,0.2459139043387078,0.19829313875383522,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.3_山水诗、山水画的兴起.txt,"“汉代后期，画家们大概正在掌握形式与空间问题。如果是这样的话，他们的努力也一定会因为战乱而受到挫折，这种战乱导致了汉王朝的迅速崩溃。”
“伴随着这次大迁徙，在中国社会和艺术中发生了一场深刻的变化。旧秩序冲垮了，儒学这个汉代的精神支柱开始动摇，传统的行为方式的标准也削弱了基础。人人都在自顾不暇。黑暗时代在北方降临了。”
“这时开始了南方的开发，开始了伟大的南北交融。它使后来几个世纪的中国文化生气勃勃...",human_expert,human_expert,1.5979377,2.8838122,6.117171,6.371003,,0.3818083107471466,0.0,0.48341377079486847,0.3602142909139978,0.39306414127349854,0.4161809017672577,0.0,0.2924687741640615,0.2179322114195591,0.2378066048409929,0.2517924095753865,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.4_早期画家的贡献和作品特点.txt,"“要是顾恺之、宗炳或张僧繇的任何原作还存世的话，我们会有别的什么看法吗？这些人似乎创造了不同于旧传统的山水画风格。可是他们的作品在走马灯似的朝代更替中都丢失了。”
“但这一时期别的一些画还有流传，有几张传为顾恺之（约344—406）作的古画存世。顾恺之是奇才，能诗善画，亦儒亦道。……可能是他第一个把古代肖像画和山水画结合起来。他曾给一位道家名流画像，用岩壑作背景，说是道士对一丘一壑有很深的理解。”...",human_expert,human_expert,4.2240186,-0.019709885,7.0037217,6.9447784,,0.2768675982952118,0.0,0.49305039313104415,0.315999063162827,0.0,0.3389129951436889,0.0,0.42950045318434543,0.2752695114436109,0.0,0.2952300353720438,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.1.5_敦煌壁画中山水元素的早期表现.txt,"“这时，佛教徒、供养人和画匠们正在用湿壁画装饰着敦煌的石窟。”
“最早的壁画有不少外来的新形式，驼峰状的山峦用强烈的色彩作机械的重复，再加上轮廓线，好像画家把手卷裁断了再贴在墙上一样。（图21）画上没有树，只有一些开花的植物点缀在波斯风格的红底背景上，很有趣味。”
“但是我们看到，6世纪的洞窟壁画里的山水，越变越自然了。红底背景成了白色的，山峦和人物由生动的线条来表现。连贯的笔势向上弯曲，画出的树...",human_expert,human_expert,-5.6409316,-0.36219326,3.496154,9.707229,,0.2550550103187561,0.0,0.0,0.26898224095941753,0.4022248188654582,0.28809894294911287,0.0,0.0,0.2803925339585199,0.4192872948802155,0.30032017116126464,Theory_and_Comparison_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.1_唐代山水画发展的历史背景和社会文化环境.txt,"“唐代的历史几乎像一部交响乐，它曲折地向上发展，直到伟大的高潮，又慢慢消逝，走向悲怆的终局。7世纪是中国重新统一与全力扩展的时期，向西拥有了中亚的大部分地区，东面获得了高丽的朝贡，往南给广东带去了文明。”
“在唐初几十年中，绘画和诗歌一样，继续表现6世纪浮华造作的内容。中国文学批评家一直称这个时期是唐诗的春天。我们将看到，这个时期也可以称为唐代山水画的春天。”
“8世纪前半叶，特别在玄宗统治时期（...",human_expert,human_expert,-9.137087,-7.635884,-0.4293389,7.8865795,,0.171504721045494,0.0,0.0,0.0,0.0,0.012649835909114119,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.2_展子虔、李思训、李昭道等早期唐代山水画家的风格特点.txt,"展子虔、李思训、李昭道等早期唐代山水画家的风格特点。

“初唐大师的真迹没有保存下来，不过从传为展子虔的精彩的《游春图》，我们可以对他们的风格留下一点印象。（图24）展子虔在北周和隋朝任过官职，大约公元580年到620年之间。我们在敦煌见到过的手法，画家拿来表现纵深感，山峰画在一边，呈斜线状排列，打开通向远处的空间。可是从前面的树林到远处的树丛之间的突然跳跃有点破坏了想象的效果。勾勒很经意，线条细...",human_expert,human_expert,-4.808709,-5.2597513,2.66934,8.552815,,0.370127260684967,0.0,0.0,0.0,0.0,0.262380268777108,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.3_王维作为文人山水画开山祖师的地位及其《辋川图》的影响.txt,"王维作为文人山水画开山祖师的地位及其《辋川图》的影响。

“对王维（？761—？699）需要作很多介绍，他是中国文化艺术史上真正伟大的人物之一。王维在朝时常做高官，是文人学者、诗人人和虔诚的佛教徒（特别在晚年），还是业余的山水画家。”
“他的意思是：‘我知道自己是天才的画家，请原谅我这么说，这实在也由不得我。’这带有半开玩笑的性质。要不是他已经有意识地在专业画家和像他那样的业余的文人画家之间划出界...",human_expert,human_expert,2.0378132,-2.4751368,6.0419183,7.85118,,0.3491188585758209,0.0,0.23377569516499838,0.35311193460342927,0.0,0.408530674048047,0.0,0.23485171436841454,0.3547372328292373,0.0,0.41041105280234813,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.4_张璪“外师造化，中得心源”的创作理念和技法.txt,"张璪“外师造化，中得心源”的创作理念和技法。

“比王维更动人的画家肯定要算张璪了。他出生在南方，比王维年龄小，也在京城长安生活了一段时间。王维有个朋友叫毕宏，见到过张璪作画。张璪好用秃笔，以掌摸色。毕宏问他哪里学来这种技巧，他回答说：‘外师造化，中得心源。’据说这位谦虚的毕宏听了回答后，‘于是搁笔’。”
“四川诗人符载关于张璪作画的亲眼见闻，使我们对张璪的天才留下了更多的印象。……主人一说有请，...",human_expert,human_expert,5.7107697,5.312638,9.836087,3.4857767,,0.2444172799587249,0.3724543258443579,0.5180683831373851,0.4029393760304825,0.0,0.4205267105331235,0.21730266079472943,0.3022589088585894,0.23508868732264793,0.0,0.24534974302403315,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.5_唐代山水画技法的发展，如线描、“没骨”、水墨渲染的结合.txt,"唐代山水画技法的发展，如线描、“没骨”、水墨渲染的结合。

“现在我们才开始谈到技法。例如，我们能在《明皇幸蜀图》精细的用线方法和敦煌217窟壁画上矿物颜料的大笔涂划之间找出差别。线描是细密画家的技法，适宜画卷轴画，在宫廷画家、职业画家那里很流行。敦煌风格，中国人称之为‘没骨’，没有轮廓线，主要是装饰画家用的技法，适于画大的壁面。”
“不论山峰有没有用勾线，所有早期的山水画好像都用颜料。唐代大师的...",human_expert,human_expert,-7.407206,-1.6559138,3.840142,10.538104,,0.17378830909729,0.0,0.15203989545504254,0.2437846155983268,0.0,0.18970757998267113,0.0,0.25966108054986903,0.41634714703164144,0.0,0.3239917724184896,Technique_and_Style_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.6_敦煌和日本正仓院所藏的唐代风格山水画.txt,"敦煌和日本正仓院所藏的唐代风格山水画。

(关于敦煌的部分已在上方“分析唐代山水画技法的发展”中引用，如图27懿德太子墓壁画，图28敦煌画幡)
“另一个画家式风格的早期例证，要从中国以外去寻找。有些在日本奈良，圣武皇帝的珍宝放在正仓院，756年他死后，那里成为东大寺的库房。唐朝艺术对日本的支配几乎无所不在，所以，在正仓院藏的一只琵琶的皮面上那幅可爱的山水画（图29）究竟是从中国带来的，或者日本画家...",human_expert,human_expert,-3.3751678,-5.2184873,3.096682,8.203572,,0.4189969301223755,0.0,0.17433404922485352,0.0,0.0,0.23284417655465894,0.0,0.42815169915116147,0.0,0.0,0.5718483008488385,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.2.7_晚唐“逸品”画家的怪诞风格及其对传统的挑战.txt,"晚唐“逸品”画家的怪诞风格及其对传统的挑战。

“除张璪之外，晚唐还有一些怪才。他们运用了如同20世纪50至60年代纽约行动画家所用的各种技法，有的以头发蘸墨作画，有的像乔治·马修一样，按乐起舞，面朝一方而挥笔在背后作画。”
“唐代文献说到王墨，他喝醉之后又笑又唱，往绢上泼墨，再用脚踏画，以手抹墨。有的像杰克逊·波洛克，往覆盖在地上的绢上泼墨泼彩，然后让人坐在白布上，他拉着白布来回转，画出大圆圈。...",human_expert,human_expert,4.8090644,-1.1992104,6.2545257,6.9982166,,0.3573527634143829,0.0,0.47785126169522596,0.38717494506169764,0.0,0.4333244816345327,0.0,0.36804483254616066,0.2982052141408526,0.0,0.3337499533129867,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.1_五代，宋初山水画.txt,"五代和宋初山水画的发展，特别是南方董源、巨然的江南画风及其特点。

“我们正进入中国山水画历史上又一个重要阶段。……五代和宋朝历史（907—1279）一开始很混乱。中国在唐朝崩溃后陷入了新的四分五裂之中。五代时北方内战不断，在当时能画出什么作品，实在使人惊奇。相比之下，南方各小国显得稳定和安宁。南京和成都的小朝廷，给逃出北方的学者、诗人和画家们提供了避难所。这些人带来了唐朝宫廷艺术的残余之物。”
...",human_expert,human_expert,-7.6989098,-3.014098,3.184947,10.29175,,0.1992747038602829,0.0,0.05436861515045166,0.1896213647416409,0.0,0.1793067045360405,0.0,0.12844091898310703,0.4479632648146448,0.0,0.4235958162022482,Technique_and_Style_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.2_北方山水画大师.txt,"北方山水画大师荆浩、李成的现实主义风格和理论。

“董源山水画恬淡清远的湖光水色，和北方画家笔下的危崖叠嶂形成非常强烈的对比。在中国美术史上，荆浩（约870—940）与李成（916—967）要比表现宁静氛围的南方山水画家更引人注目。荆浩世家业儒，做过小官，唐灭亡后隐入山中致力于绘事。他的著名理论主要见于《笔法记》。他在这篇文章中说，他在山里遇到一位道士，为他讲授了画山水的奥妙，还有具体的提示，认为...",human_expert,human_expert,7.3956227,5.7760572,9.76532,2.952146,,0.2558771073818207,0.28252201824338286,0.7943242937326431,0.4149728600300995,0.0,0.3862197370851103,0.15043459263583223,0.4229541197935077,0.2209607362346399,0.0,0.20565055133602006,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.3_山水画的装饰趣味和空间处理.txt,"郭熙的《林泉高致集》及其山水画的装饰趣味和空间处理。

“李成的后继者郭熙（约1020—1080）于1068年进入宫廷……据当时的美术史家说，他在画院最得宠，神宗皇帝喜欢他的画。郭熙关于山水画艺术的思想言论，由他的儿子收在《林泉高致集》里。这不但是入门书，还表现了他的传统素养。”
“郭熙在六朝和唐人的诗里捕捉灵感，像下面的诗句因为有鲜明的形象性，就特别富于启发和联想：雪意未成云着地，秋声不断雁连天...",human_expert,human_expert,-5.8958416,-6.3621006,1.7617933,8.55512,,0.3715290427207947,0.0,0.0,0.0,0.0,0.13031120160046747,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.4_北宋现实主义.txt,"郭忠恕的界画和张择端的《清明上河图》作为北宋现实主义的顶峰。

“《雪雾江行图》这幅惊人的作品……作者郭忠恕（977年卒）是位传奇人物……但他清醒时，却是界画大师。这种高难度的绘画，精巧逼真地表现了中国建筑复杂的细部。这幅画的作者是谁，除了御笔题签，没有别的证据，但说郭忠恕所作，是很有可能的。因为在他生活的11世纪，强烈的现实主义已达到了高峰。”
“《清明上河图》这幅最伟大的杰作可能是北宋现实主义...",human_expert,human_expert,-1.9528632,0.119785964,4.5744596,7.2570605,,0.5360448956489563,0.0,0.24131736159324646,0.0,0.3696492314338684,0.4356380580839785,0.0,0.23057165027602336,0.0,0.35318898214473105,0.4162393675792456,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.5_宋代现实主义兴起与衰退.txt,"宋代现实主义兴起与新儒学“格物致知”思想的关系，以及后来现实主义衰退的原因。

“这种追求真实的热情从何而来？这与其说是对晚唐表现主义虚夸狂诞态度的逆反，倒不如说恢复了儒家的入世精神。也许，中国历史上没有哪个时期会有宋人那样坚定的信念，认为只要通过理性的研究，就能达到对宇宙的了解。”
“由佛教的形而上学和儒家的伦理观融合而成的哲学（西方人称之为新儒学），强调格物致知的重要性，认为它是认识万物的必经...",human_expert,human_expert,3.8567176,1.4560719,7.378964,6.4642563,,0.1867212057113647,0.0,0.5262843171755474,0.31549704443005955,0.13992134730021158,0.2825864596083202,0.0,0.41626894406923165,0.24954500306353872,0.11067194972860106,0.2235141031386286,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.6_南宋画院风格演变.txt,"南宋画院李唐、马远、夏圭的风格演变及其“小斧劈皴”和“大斧劈皴”的特点。

“范宽、郭忠恕建树的纪念碑式的现实主义风格，虽然没有中断，但却渐渐变得僵化了，成为宫廷画院的式样。徽宗时宫廷画院的首要人物李唐，对这日趋僵化的过程负有最直接的责任。”
“许多绘画行家公认，题有李唐名款和相当于1124年年号的《万壑松风图》，是一幅冷峻的纪念碑式的杰作。（图42）范宽富有力度的、敏感的笔法在这里成了僵化的程式...",human_expert,human_expert,4.4328804,8.631759,9.228893,2.0889683,,0.451936274766922,0.4115653319809681,0.7221799654265244,0.2481121806975673,0.3969825506210327,0.5386026501854791,0.17759461139046043,0.3116279733683463,0.10706292024193566,0.17130199345749628,0.23241250154176132,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.7_南宋文人画的兴起.txt,"南宋文人画的兴起，苏轼等提出的“士夫画”理论及其对后世的影响。

“在画上也能看到这派沉静而又自然的景象。它没有在马远或夏圭璀璨的画笔下展现，而是表露于文人业余的绘画艺术之中。他们的绘画作品大都散失了。对画什么和为什么画，他们自有见解。后人习惯地将这些观点上溯到唐代画家和诗人王维。就我们所知，在王维的著作中从未表白过这种观点，倒是大学者、诗人、画家和名臣苏轼（1037—1101），第一次把这作为完...",human_expert,human_expert,-8.038022,-1.886212,3.5656457,10.348672,,0.2045151442289352,0.0,0.0,0.3251030955244513,0.0,0.20371193289358344,0.0,0.0,0.6147765817038267,0.0,0.38522341829617346,Technique_and_Style_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.8_禅宗绘画的特点.txt,"禅宗绘画的特点，如牧溪、玉涧的作品。

“文人画家和禅宗艺术家有不同的直觉和自发性，但差别十分微妙。因为禅宗画家不是追求自我表现，而是否定自我的真实。它通过对题材，对疏放的笔墨技巧的有意选择，揭示出构成一切事物基础的完整性；通过酣畅的笔墨，象征性地提出禅师顿悟的非理性的功夫。同时，禅宗画家和禅师一样有意用一连串可视的振动，来触发我们被抑制的知觉。”
“它挑选的艺术语言，不是文人画那种飘逸的和高度个...",human_expert,human_expert,-5.7282853,-0.35375118,3.5284965,9.916995,,0.1693888157606125,0.0,0.0,0.22735422426725133,0.3775035540262858,0.23319031770249585,0.0,0.0,0.2712901865101636,0.4504557146897602,0.2782540988000761,Theory_and_Comparison_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.3.9_金代山水画对北宋风格的继承与变化.txt,"“在宋朝残存的年月里，当女真人攻占华北，掠走越来越多宋朝疆土时，这种感受更为深重。然而这时女真人并非野蛮人了。像以前别的入侵者那样，他们已经完全汉化，建立了金政权。在其宫廷里，艺术也很繁荣。山水画家们不是吸收马远而是北宋画家宏壮的画风，这和那里的地域特点有联系。”
“但当我们细看武元直的宏伟画卷时，无疑会注意到细微的区别。（图53）画面描写苏东坡偕友泛舟赤壁之下的情景。画家在表现崖壁时用了长长的直...",human_expert,human_expert,4.1264377,6.880572,8.80583,2.8613958,,0.3555847108364105,0.47670445976021525,0.44472362101078033,0.44103152461203865,0.24494240681330362,0.4585172972955647,0.23074689198653028,0.21526669457393127,0.2134795500413359,0.11856339484698722,0.2219434685512154,Comprehensive_Analyst,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.4.1_蒙古统治对汉族文人画家的影响.txt,"分析蒙古统治对汉族文人画家的影响，以及“复古”思潮的兴起。

“宋濂面对这幅杰作时，中国还在蒙古人和由吐蕃、回纥和党项人组织的乌合之众统治之下。只有知道当时画家和文人所遭受的前所未有的痛苦，人们才能体会这段描写松树图的奇妙文字。”
“马可·波罗从社会的顶层看到了中国。……蒙古人对知识分子极不放心，怕他们起来造反。废除科举的几十年中，使中国的知识分子，尤其南方人无法找到稍微体面一点的工作。南方有产业...",human_expert,human_expert,-9.405706,-5.380903,-0.17324328,8.331243,,0.1188291609287262,0.0,0.0,0.08332156240940093,0.0,0.10754991339688949,0.0,0.0,0.43653228989522463,0.0,0.5634677101047753,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.4.2_元初画家钱选、赵孟頫的复古实践及其艺术主张.txt,"介绍元初画家钱选、赵孟頫的复古实践及其艺术主张。

“钱选（约1235—1301）在南宋灭亡时还官职在身，但他马上辞官卸任了。在风格上，他画花鸟、松鼠，与南宋院体没有很大的区别。可他的山水画却跳回到几个世纪前，而不是几十年前。”
“钱选有意选择古代风格，以他的才智和魅力驾驭了唐代宫廷画家李思训、李昭道创立的青绿山水。如果不知道他是非常成熟的画家，就很难接受他生拙的描画。他的屋顶画得不自然，树叶单调...",human_expert,human_expert,5.8529716,7.5788198,9.213872,2.4932988,,0.2547116577625274,0.311008095741272,0.7631766671935718,0.38482618502834254,0.20890774329503378,0.4033358337726185,0.15015445566094365,0.36846107418025265,0.1857937691277285,0.10086048854470138,0.19473021248637384,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.4.3_元四家.txt,"黄公望:
“元四家中的黄公望（1269—1354）先在元朝当过小官，又因故落狱。释放后，他隐退了，以卖卜为生，从事典型的道士职业，并到苏州开设小学堂讲授儒、释、道三家教义。他在杭州南部的富春江畔度晚年，只是非常贫穷，如元人所说的：‘风雨塞门，呻吟盘礴。’”
“1347年的一天，黄公望带着笔和纸张，兴致勃勃地描画出富春江沿岸的景色。后来他在题跋中说，这幅草图放在出外游历时居住的房子里，当灵感涌发时，...",human_expert,human_expert,-9.992837,-6.587335,-0.66761816,7.5909376,,0.1202212944626808,0.0,0.0,0.0,0.0,0.01586378971114754,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.4.4_元代文人画.txt,"探讨元代文人画在笔墨、意境、题跋等方面的创新。

“到这个时候，画家的题跋除了签名、日期，内容扩大了，有时它可以变得和绘画一样重要。画家是文人、诗人，这一点没有变，可以称为新东西的是在他画中抽象和高度概括的特点。他不再描绘现实世界，更不用说描绘特定的环境。他只要用题跋就能表现头脑中某一个特殊的意念，此外用不着什么方法。所以在画上题写，不但没有破坏画面，实际上还增强了画面的效果。诗文赋予它更多的含意...",human_expert,human_expert,-5.5071225,-0.47515494,3.487187,9.491212,,0.3175682425498962,0.0,0.0,0.24419439270654145,0.30560503403345746,0.3601762052914277,0.0,0.0,0.2683526724351977,0.33583870081358747,0.39580862675121475,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.4.5_元代其他画派.txt,"提及元代其他画派如继承南宋院体和北宋李郭风格的画家。

“但元代山水画的表现范围远比这宽泛。否则，其他被文人们轻视的画派，怎么会在与日俱增的强有力的传统推动下，继续在14世纪向前发展呢？”
“随着宋朝的灭亡，杭州的宫廷艺术资助中心消失了。可马远、夏圭的画风依然保存在一些小名家的作品中。如我们很少了解的画家孙君泽，即是一例。他的若干作品，主要流传到了日本。它们在构图和技法上，以强烈的装饰手法，运用了...",human_expert,human_expert,-6.196725,-5.771995,2.0012865,8.761115,,0.3069822192192077,0.0,0.0,0.0,0.0,0.1806772410406427,0.0,0.0,0.0,0.0,1.0,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.1_明代画家的风格选择.txt,"论述明代画家在风格选择上的自由与局限，以及绘画的学术性活动特点。

“欧洲画家在画了一幅风景后，很难想象他会停下来想是否用罗莎、克劳德或罗斯达尔的风格，而不是他惯用的手法画第二幅画。但到15世纪，中国画家不但有可能面临这样的选择，而且有点无法避免了。因为灵感的来源不同了，他常常处于这样一种状态，他对画的感受远远超过他对自然的感受。”
“是什么使明清画家这么强调注重风格史，使他一次次地按照董源、黄公...",human_expert,human_expert,5.5969877,1.2831558,7.699092,6.2256494,,0.2117177248001098,0.0,0.6691295330723127,0.31681861314995613,0.0,0.29409188203473774,0.0,0.5227411005134324,0.24750680147194995,0.0,0.22975209801461766,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.2_明代宫廷画家、职业画家和文人画家的追求.txt,"区分明代宫廷画家、职业画家和文人画家的不同追求，如吕纪、戴进、仇英、周臣等。

“纵览1450年到1550年这一百年中的画家情况，有宫廷画家，职业画家，个性特出者，孤高耿介、奇逸狂怪的人。后面这类人那时并不多。”
“我们可以把吕纪看成纯粹的职业画家，他以南宋画院装饰性的重彩法在宫殿墙壁上画山水花鸟。（图65）”
“而戴进的作品又是一种面貌。他避开宫廷里与他竞争的画家，在杭州苟且存生。……如果把他画...",human_expert,human_expert,-8.481942,-2.3387086,3.5496526,10.650822,,0.1246884763240814,0.0,0.04403036832809448,0.2550830884453128,0.0,0.14301295747811144,0.0,0.09958773533726556,0.5769460503217074,0.0,0.32346621434102696,Technique_and_Style_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.3_吴门画派.txt,"重点介绍“吴门画派”的领袖沈周及其艺术成就和风格特点，如《庐山高》。

“现在我们遇到了声名显赫的沈周（1427—1509），一个伟大的人文主义者，乡贤、诗人和画家，他统领着苏州的艺术界。即使不算开创人，他也被当作吴门山水的领袖。吴是苏州一带的旧称。事实上，在追溯到许多世纪之前的传统中，他是唯一一个伟大的代表。”
“通过浏览他的作品，确实可以看到明代中期这些安定岁月中山水画的全部表现范围，先是他的...",human_expert,human_expert,-5.5542455,-3.4467077,2.8088171,9.142712,,0.316916823387146,0.0,0.0,0.11293686733526341,0.17535467942555746,0.2388786380751965,0.0,0.0,0.21423227372085504,0.3326339092566543,0.4531338170224908,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.4_文徵明.txt,"阐述文徵明的生平、艺术追求和在吴门画派中的继承与发展。

“16世纪时，沈周的后继者们所涉猎的范围，要么很狭窄，要么像文徵明（1470—1559）一样非常全能。文徵明是渊博的学者、诗人和书法家，他渴望在考勤治绩中赢得成功，得到更高职位。但这只能使他痛恨科举。在十次会试中他都落第了。在54岁那年，终于靠自己的学术声望得了官职，在北京作翰林待诏。但同行们视他作眼中钉，因此他不断要求辞官，三年后返回苏州...",human_expert,human_expert,5.147492,1.6183351,7.9499865,6.3954897,,0.1615526527166366,0.0,0.6376421190798283,0.28443000833777815,0.0,0.2313994746157192,0.0,0.5528026159948807,0.24658605191180125,0.0,0.20061133209331816,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.5_明代中期王阳明心学对文人思想和绘画观念的影响.txt,"分析明代中期王阳明心学对文人思想和绘画观念的影响。

“在这些画家不作画时，他们就观察。而且更多的是读书、思考和讨论哲学思想。这些思想像一股电流在16世纪南方的知识分子头脑中流通。文徵明肯定熟知他同时代大哲学家王阳明（1472—1529）的思想。王阳明关于哪些知识有价值的理论，是放弃外部世界研究的运动高潮的代表，也反映了对枯燥迂腐的科举制度的背叛。”
“我们记得，新儒学的创始人强调认真研究世界的价...",human_expert,human_expert,2.2748911,-0.07628985,7.395714,7.729438,,0.1299082338809967,0.0,0.35830289456579417,0.27321425484968165,0.0,0.21413913098248563,0.0,0.423698023500965,0.3230795551132293,0.0,0.25322242138580564,Historically_Focused,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.6_晚明绘画.txt,"探讨晚明绘画的风格变化和个性化追求，如邵弥、蓝瑛、杨文、吴彬、米万钟等。

“大约在1480年到1559年文徵明去世这段时间里，各方面所取得的成就以其自身的力量把艺术推进到16世纪的下半叶。那时，许多富有才智的画家是文徵明的亲戚、学生和后继人。但苏州已不再是艺术家的活动中心，因为不管画家在哪里作画，也不管他的画风怎么孱弱和衰微，在苏州凝聚起来的创作观念如今已成为潮流。但也不可避免地出现变化，它和1...",human_expert,human_expert,-4.987922,-4.1481595,3.0086741,8.772334,,0.3905103206634521,0.0,0.0,0.14790506599580538,0.0,0.24361496742934302,0.0,0.0,0.37777138682248856,0.0,0.6222286131775114,General_Descriptive_Profile,
苏利文（Sullivan）_山川悠远 中国山水画艺术\2.5.7_董其昌“南北宗论”.txt,"重点论述董其昌“南北宗论”的提出及其对后世绘画的影响。

“就在这时候，苏州附近的松江出现了一位知识渊博、富有影响的批评家和画家，他大声疾呼，不能对传统作不加区别的吸收和诋毁。”
“在董其昌（1555—1636）看来，学者和文人真正的艺术传系只有一个，它不包括像马、夏那种职业画家。……他提出山水画‘南北宗’说，仿佛就在阐述历史的真理。一派是职业和宫廷画家，由唐代大师李思训和李昭道创立，以后有李唐、...",human_expert,human_expert,6.5861864,1.5596354,7.5681033,6.029935,,0.2389576137065887,0.0,0.8637855822841327,0.2779186410062453,0.0,0.3245360202748666,0.0,0.5891159965598749,0.18954509141726372,0.0,0.22133891202286143,Historically_Focused,
